"","artist","album","track_title","track_n","line","word"
"1","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"he"
"2","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"said"
"3","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"the"
"4","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"way"
"5","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"my"
"6","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"blue"
"7","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"eyes"
"8","Taylor Swift","Taylor Swift","Tim McGraw",1,1,"shined"
"9","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"put"
"10","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"those"
"11","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"georgia"
"12","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"stars"
"13","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"to"
"14","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"shame"
"15","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"that"
"16","Taylor Swift","Taylor Swift","Tim McGraw",1,2,"night"
"17","Taylor Swift","Taylor Swift","Tim McGraw",1,3,"i"
"18","Taylor Swift","Taylor Swift","Tim McGraw",1,3,"said"
"19","Taylor Swift","Taylor Swift","Tim McGraw",1,3,"that's"
"20","Taylor Swift","Taylor Swift","Tim McGraw",1,3,"a"
"21","Taylor Swift","Taylor Swift","Tim McGraw",1,3,"lie"
"22","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"just"
"23","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"a"
"24","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"boy"
"25","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"in"
"26","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"a"
"27","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"chevy"
"28","Taylor Swift","Taylor Swift","Tim McGraw",1,4,"truck"
"29","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"that"
"30","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"had"
"31","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"a"
"32","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"tendency"
"33","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"of"
"34","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"gettin"
"35","Taylor Swift","Taylor Swift","Tim McGraw",1,5,"stuck"
"36","Taylor Swift","Taylor Swift","Tim McGraw",1,6,"on"
"37","Taylor Swift","Taylor Swift","Tim McGraw",1,6,"backroads"
"38","Taylor Swift","Taylor Swift","Tim McGraw",1,6,"at"
"39","Taylor Swift","Taylor Swift","Tim McGraw",1,6,"night"
"40","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"and"
"41","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"i"
"42","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"was"
"43","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"right"
"44","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"there"
"45","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"beside"
"46","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"him"
"47","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"all"
"48","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"summer"
"49","Taylor Swift","Taylor Swift","Tim McGraw",1,7,"long"
"50","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"and"
"51","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"then"
"52","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"the"
"53","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"time"
"54","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"we"
"55","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"woke"
"56","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"up"
"57","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"to"
"58","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"find"
"59","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"that"
"60","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"summer"
"61","Taylor Swift","Taylor Swift","Tim McGraw",1,8,"gone"
"62","Taylor Swift","Taylor Swift","Tim McGraw",1,9,"but"
"63","Taylor Swift","Taylor Swift","Tim McGraw",1,9,"when"
"64","Taylor Swift","Taylor Swift","Tim McGraw",1,9,"you"
"65","Taylor Swift","Taylor Swift","Tim McGraw",1,9,"think"
"66","Taylor Swift","Taylor Swift","Tim McGraw",1,9,"tim"
"67","Taylor Swift","Taylor Swift","Tim McGraw",1,9,"mcgraw"
"68","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"i"
"69","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"hope"
"70","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"you"
"71","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"think"
"72","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"my"
"73","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"favorite"
"74","Taylor Swift","Taylor Swift","Tim McGraw",1,10,"song"
"75","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"the"
"76","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"one"
"77","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"we"
"78","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"danced"
"79","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"to"
"80","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"all"
"81","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"night"
"82","Taylor Swift","Taylor Swift","Tim McGraw",1,11,"long"
"83","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"the"
"84","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"moon"
"85","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"like"
"86","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"a"
"87","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"spotlight"
"88","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"on"
"89","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"the"
"90","Taylor Swift","Taylor Swift","Tim McGraw",1,12,"lake"
"91","Taylor Swift","Taylor Swift","Tim McGraw",1,13,"when"
"92","Taylor Swift","Taylor Swift","Tim McGraw",1,13,"you"
"93","Taylor Swift","Taylor Swift","Tim McGraw",1,13,"think"
"94","Taylor Swift","Taylor Swift","Tim McGraw",1,13,"happiness"
"95","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"i"
"96","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"hope"
"97","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"you"
"98","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"think"
"99","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"that"
"100","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"little"
"101","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"black"
"102","Taylor Swift","Taylor Swift","Tim McGraw",1,14,"dress"
"103","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"think"
"104","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"of"
"105","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"my"
"106","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"head"
"107","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"on"
"108","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"your"
"109","Taylor Swift","Taylor Swift","Tim McGraw",1,15,"chest"
"110","Taylor Swift","Taylor Swift","Tim McGraw",1,16,"and"
"111","Taylor Swift","Taylor Swift","Tim McGraw",1,16,"my"
"112","Taylor Swift","Taylor Swift","Tim McGraw",1,16,"old"
"113","Taylor Swift","Taylor Swift","Tim McGraw",1,16,"faded"
"114","Taylor Swift","Taylor Swift","Tim McGraw",1,16,"blue"
"115","Taylor Swift","Taylor Swift","Tim McGraw",1,16,"jeans"
"116","Taylor Swift","Taylor Swift","Tim McGraw",1,17,"when"
"117","Taylor Swift","Taylor Swift","Tim McGraw",1,17,"you"
"118","Taylor Swift","Taylor Swift","Tim McGraw",1,17,"think"
"119","Taylor Swift","Taylor Swift","Tim McGraw",1,17,"tim"
"120","Taylor Swift","Taylor Swift","Tim McGraw",1,17,"mcgraw"
"121","Taylor Swift","Taylor Swift","Tim McGraw",1,18,"i"
"122","Taylor Swift","Taylor Swift","Tim McGraw",1,18,"hope"
"123","Taylor Swift","Taylor Swift","Tim McGraw",1,18,"you"
"124","Taylor Swift","Taylor Swift","Tim McGraw",1,18,"think"
"125","Taylor Swift","Taylor Swift","Tim McGraw",1,18,"of"
"126","Taylor Swift","Taylor Swift","Tim McGraw",1,18,"me"
"127","Taylor Swift","Taylor Swift","Tim McGraw",1,19,"september"
"128","Taylor Swift","Taylor Swift","Tim McGraw",1,19,"saw"
"129","Taylor Swift","Taylor Swift","Tim McGraw",1,19,"a"
"130","Taylor Swift","Taylor Swift","Tim McGraw",1,19,"month"
"131","Taylor Swift","Taylor Swift","Tim McGraw",1,19,"of"
"132","Taylor Swift","Taylor Swift","Tim McGraw",1,19,"tears"
"133","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"and"
"134","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"thankin"
"135","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"god"
"136","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"that"
"137","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"you"
"138","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"weren't"
"139","Taylor Swift","Taylor Swift","Tim McGraw",1,20,"here"
"140","Taylor Swift","Taylor Swift","Tim McGraw",1,21,"to"
"141","Taylor Swift","Taylor Swift","Tim McGraw",1,21,"see"
"142","Taylor Swift","Taylor Swift","Tim McGraw",1,21,"me"
"143","Taylor Swift","Taylor Swift","Tim McGraw",1,21,"like"
"144","Taylor Swift","Taylor Swift","Tim McGraw",1,21,"that"
"145","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"but"
"146","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"in"
"147","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"a"
"148","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"box"
"149","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"beneath"
"150","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"my"
"151","Taylor Swift","Taylor Swift","Tim McGraw",1,22,"bed"
"152","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"is"
"153","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"a"
"154","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"letter"
"155","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"that"
"156","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"you"
"157","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"never"
"158","Taylor Swift","Taylor Swift","Tim McGraw",1,23,"read"
"159","Taylor Swift","Taylor Swift","Tim McGraw",1,24,"from"
"160","Taylor Swift","Taylor Swift","Tim McGraw",1,24,"three"
"161","Taylor Swift","Taylor Swift","Tim McGraw",1,24,"summers"
"162","Taylor Swift","Taylor Swift","Tim McGraw",1,24,"back"
"163","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"it's"
"164","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"hard"
"165","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"not"
"166","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"to"
"167","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"find"
"168","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"it"
"169","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"all"
"170","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"a"
"171","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"little"
"172","Taylor Swift","Taylor Swift","Tim McGraw",1,25,"bittersweet"
"173","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"and"
"174","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"lookin"
"175","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"back"
"176","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"on"
"177","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"all"
"178","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"of"
"179","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"that"
"180","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"it's"
"181","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"nice"
"182","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"to"
"183","Taylor Swift","Taylor Swift","Tim McGraw",1,26,"believe"
"184","Taylor Swift","Taylor Swift","Tim McGraw",1,27,"when"
"185","Taylor Swift","Taylor Swift","Tim McGraw",1,27,"you"
"186","Taylor Swift","Taylor Swift","Tim McGraw",1,27,"think"
"187","Taylor Swift","Taylor Swift","Tim McGraw",1,27,"tim"
"188","Taylor Swift","Taylor Swift","Tim McGraw",1,27,"mcgraw"
"189","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"i"
"190","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"hope"
"191","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"you"
"192","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"think"
"193","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"my"
"194","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"favorite"
"195","Taylor Swift","Taylor Swift","Tim McGraw",1,28,"song"
"196","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"the"
"197","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"one"
"198","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"we"
"199","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"danced"
"200","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"to"
"201","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"all"
"202","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"night"
"203","Taylor Swift","Taylor Swift","Tim McGraw",1,29,"long"
"204","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"the"
"205","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"moon"
"206","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"like"
"207","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"a"
"208","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"spotlight"
"209","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"on"
"210","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"the"
"211","Taylor Swift","Taylor Swift","Tim McGraw",1,30,"lake"
"212","Taylor Swift","Taylor Swift","Tim McGraw",1,31,"when"
"213","Taylor Swift","Taylor Swift","Tim McGraw",1,31,"you"
"214","Taylor Swift","Taylor Swift","Tim McGraw",1,31,"think"
"215","Taylor Swift","Taylor Swift","Tim McGraw",1,31,"happiness"
"216","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"i"
"217","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"hope"
"218","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"you"
"219","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"think"
"220","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"that"
"221","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"little"
"222","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"black"
"223","Taylor Swift","Taylor Swift","Tim McGraw",1,32,"dress"
"224","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"think"
"225","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"of"
"226","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"my"
"227","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"head"
"228","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"on"
"229","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"your"
"230","Taylor Swift","Taylor Swift","Tim McGraw",1,33,"chest"
"231","Taylor Swift","Taylor Swift","Tim McGraw",1,34,"and"
"232","Taylor Swift","Taylor Swift","Tim McGraw",1,34,"my"
"233","Taylor Swift","Taylor Swift","Tim McGraw",1,34,"old"
"234","Taylor Swift","Taylor Swift","Tim McGraw",1,34,"faded"
"235","Taylor Swift","Taylor Swift","Tim McGraw",1,34,"blue"
"236","Taylor Swift","Taylor Swift","Tim McGraw",1,34,"jeans"
"237","Taylor Swift","Taylor Swift","Tim McGraw",1,35,"when"
"238","Taylor Swift","Taylor Swift","Tim McGraw",1,35,"you"
"239","Taylor Swift","Taylor Swift","Tim McGraw",1,35,"think"
"240","Taylor Swift","Taylor Swift","Tim McGraw",1,35,"tim"
"241","Taylor Swift","Taylor Swift","Tim McGraw",1,35,"mcgraw"
"242","Taylor Swift","Taylor Swift","Tim McGraw",1,36,"i"
"243","Taylor Swift","Taylor Swift","Tim McGraw",1,36,"hope"
"244","Taylor Swift","Taylor Swift","Tim McGraw",1,36,"you"
"245","Taylor Swift","Taylor Swift","Tim McGraw",1,36,"think"
"246","Taylor Swift","Taylor Swift","Tim McGraw",1,36,"of"
"247","Taylor Swift","Taylor Swift","Tim McGraw",1,36,"me"
"248","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"and"
"249","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"i'm"
"250","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"back"
"251","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"for"
"252","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"the"
"253","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"first"
"254","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"time"
"255","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"since"
"256","Taylor Swift","Taylor Swift","Tim McGraw",1,37,"then"
"257","Taylor Swift","Taylor Swift","Tim McGraw",1,38,"i'm"
"258","Taylor Swift","Taylor Swift","Tim McGraw",1,38,"standin"
"259","Taylor Swift","Taylor Swift","Tim McGraw",1,38,"on"
"260","Taylor Swift","Taylor Swift","Tim McGraw",1,38,"your"
"261","Taylor Swift","Taylor Swift","Tim McGraw",1,38,"street"
"262","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"and"
"263","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"there's"
"264","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"a"
"265","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"letter"
"266","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"left"
"267","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"on"
"268","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"your"
"269","Taylor Swift","Taylor Swift","Tim McGraw",1,39,"doorstep"
"270","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"and"
"271","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"the"
"272","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"first"
"273","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"thing"
"274","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"that"
"275","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"you'll"
"276","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"read"
"277","Taylor Swift","Taylor Swift","Tim McGraw",1,40,"is"
"278","Taylor Swift","Taylor Swift","Tim McGraw",1,41,"when"
"279","Taylor Swift","Taylor Swift","Tim McGraw",1,41,"you"
"280","Taylor Swift","Taylor Swift","Tim McGraw",1,41,"think"
"281","Taylor Swift","Taylor Swift","Tim McGraw",1,41,"tim"
"282","Taylor Swift","Taylor Swift","Tim McGraw",1,41,"mcgraw"
"283","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"i"
"284","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"hope"
"285","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"you"
"286","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"think"
"287","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"my"
"288","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"favorite"
"289","Taylor Swift","Taylor Swift","Tim McGraw",1,42,"song"
"290","Taylor Swift","Taylor Swift","Tim McGraw",1,43,"someday"
"291","Taylor Swift","Taylor Swift","Tim McGraw",1,43,"you'll"
"292","Taylor Swift","Taylor Swift","Tim McGraw",1,43,"turn"
"293","Taylor Swift","Taylor Swift","Tim McGraw",1,43,"your"
"294","Taylor Swift","Taylor Swift","Tim McGraw",1,43,"radio"
"295","Taylor Swift","Taylor Swift","Tim McGraw",1,43,"on"
"296","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"i"
"297","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"hope"
"298","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"it"
"299","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"takes"
"300","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"you"
"301","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"back"
"302","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"to"
"303","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"that"
"304","Taylor Swift","Taylor Swift","Tim McGraw",1,44,"place"
"305","Taylor Swift","Taylor Swift","Tim McGraw",1,45,"when"
"306","Taylor Swift","Taylor Swift","Tim McGraw",1,45,"you"
"307","Taylor Swift","Taylor Swift","Tim McGraw",1,45,"think"
"308","Taylor Swift","Taylor Swift","Tim McGraw",1,45,"happiness"
"309","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"i"
"310","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"hope"
"311","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"you"
"312","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"think"
"313","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"that"
"314","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"little"
"315","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"black"
"316","Taylor Swift","Taylor Swift","Tim McGraw",1,46,"dress"
"317","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"think"
"318","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"of"
"319","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"my"
"320","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"head"
"321","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"on"
"322","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"your"
"323","Taylor Swift","Taylor Swift","Tim McGraw",1,47,"chest"
"324","Taylor Swift","Taylor Swift","Tim McGraw",1,48,"and"
"325","Taylor Swift","Taylor Swift","Tim McGraw",1,48,"my"
"326","Taylor Swift","Taylor Swift","Tim McGraw",1,48,"old"
"327","Taylor Swift","Taylor Swift","Tim McGraw",1,48,"faded"
"328","Taylor Swift","Taylor Swift","Tim McGraw",1,48,"blue"
"329","Taylor Swift","Taylor Swift","Tim McGraw",1,48,"jeans"
"330","Taylor Swift","Taylor Swift","Tim McGraw",1,49,"when"
"331","Taylor Swift","Taylor Swift","Tim McGraw",1,49,"you"
"332","Taylor Swift","Taylor Swift","Tim McGraw",1,49,"think"
"333","Taylor Swift","Taylor Swift","Tim McGraw",1,49,"tim"
"334","Taylor Swift","Taylor Swift","Tim McGraw",1,49,"mcgraw"
"335","Taylor Swift","Taylor Swift","Tim McGraw",1,50,"i"
"336","Taylor Swift","Taylor Swift","Tim McGraw",1,50,"hope"
"337","Taylor Swift","Taylor Swift","Tim McGraw",1,50,"you"
"338","Taylor Swift","Taylor Swift","Tim McGraw",1,50,"think"
"339","Taylor Swift","Taylor Swift","Tim McGraw",1,50,"of"
"340","Taylor Swift","Taylor Swift","Tim McGraw",1,50,"me"
"341","Taylor Swift","Taylor Swift","Tim McGraw",1,51,"oh"
"342","Taylor Swift","Taylor Swift","Tim McGraw",1,51,"think"
"343","Taylor Swift","Taylor Swift","Tim McGraw",1,51,"of"
"344","Taylor Swift","Taylor Swift","Tim McGraw",1,51,"me"
"345","Taylor Swift","Taylor Swift","Tim McGraw",1,52,"mmmm"
"346","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"he"
"347","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"said"
"348","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"the"
"349","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"way"
"350","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"my"
"351","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"blue"
"352","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"eyes"
"353","Taylor Swift","Taylor Swift","Tim McGraw",1,53,"shine"
"354","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"put"
"355","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"those"
"356","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"georgia"
"357","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"stars"
"358","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"to"
"359","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"shame"
"360","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"that"
"361","Taylor Swift","Taylor Swift","Tim McGraw",1,54,"night"
"362","Taylor Swift","Taylor Swift","Tim McGraw",1,55,"i"
"363","Taylor Swift","Taylor Swift","Tim McGraw",1,55,"said"
"364","Taylor Swift","Taylor Swift","Tim McGraw",1,55,"that's"
"365","Taylor Swift","Taylor Swift","Tim McGraw",1,55,"a"
"366","Taylor Swift","Taylor Swift","Tim McGraw",1,55,"lie"
"367","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"state"
"368","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"the"
"369","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"obvious"
"370","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"i"
"371","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"didn't"
"372","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"get"
"373","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"my"
"374","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"perfect"
"375","Taylor Swift","Taylor Swift","Picture To Burn",2,1,"fantasy"
"376","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"i"
"377","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"realize"
"378","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"you"
"379","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"love"
"380","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"yourself"
"381","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"more"
"382","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"than"
"383","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"you"
"384","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"could"
"385","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"ever"
"386","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"love"
"387","Taylor Swift","Taylor Swift","Picture To Burn",2,2,"me"
"388","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"so"
"389","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"go"
"390","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"and"
"391","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"tell"
"392","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"your"
"393","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"friends"
"394","Taylor Swift","Taylor Swift","Picture To Burn",2,3,"that"
